CustomerID,Name,State,Education,Gender,Age,Married,NumPets,JoinDate,TransactionDate,MonthlySpend,DaysSinceLastInteraction
CUST10524,Cassie Ray,California,Bachelor,Non-Binary,46,No,0,6/25/24,11/17/24,44.06,256
CUST10000,Chloe Sanford,Colorado,Associate,Non-Binary,77,No,1,7/4/24,2/8/25,141.69,173
CUST10509,Andrew Griffith,Washington,PhD,Male,32,No,0,8/20/23,3/31/25,131.35,122
CUST10815,Carol Peterson MD,Washington,Master,Non-Binary,46,Yes,3,6/17/24,10/5/24,797.45,299
CUST10615,Frank Bowman,New York,Master,Non-Binary,59,No,3,1/25/24,3/25/24,106.6,493
CUST10820,David Ramirez,Florida,Associate,Non-Binary,74,Yes,1,3/16/22,3/12/25,337.41,141
CUST10388,Ronald Ramirez,Illinois,High School,Male,50,No,2,5/24/22,2/24/25,193.5,157
CUST10797,Michael Cameron,Florida,Bachelor,Non-Binary,27,No,0,5/26/21,5/27/22,437.92,1161
CUST10160,Donald Jones,Illinois,PhD,Female,74,No,0,8/15/20,10/15/21,490.17,1385
CUST10915,Robert Jones,New York,High School,Female,61,No,2,8/5/22,5/5/23,360.5,818
CUST10948,Patricia Koch,Texas,PhD,Male,28,Yes,2,1/7/21,11/15/21,597.45,1354
CUST10997,Cameron Potts,New York,High School,Male,57,Yes,0,4/22/23,6/14/24,635.68,412
CUST10025,Timothy Wright,Ohio,Master,Female,58,Yes,2,6/12/21,3/12/23,289.1,872
CUST10850,Elizabeth Edwards,Colorado,Bachelor,Male,34,Yes,1,1/29/22,2/27/24,70,520
CUST10978,Kenneth Vang,Texas,Master,Non-Binary,75,No,0,5/8/21,8/6/24,510.92,359
CUST10942,Christie Rodriguez,Washington,PhD,Female,66,No,1,1/23/23,9/17/23,266.6,683
CUST10492,Frank Wyatt,New York,PhD,Non-Binary,55,No,3,11/21/22,5/3/23,775.36,820
CUST10254,Dean Wright,Florida,PhD,Male,80,No,0,5/30/21,4/12/24,1013.49,475
CUST10332,Susan Garner,New York,Associate,Female,30,No,0,11/14/23,10/22/24,34.68,282
CUST10066,Richard Walker,California,Bachelor,Non-Binary,71,Yes,0,10/24/22,6/28/25,208.87,33
CUST10824,Megan Perry,Illinois,High School,Non-Binary,74,Yes,2,9/11/20,4/25/21,175.23,1558
CUST10450,Denise Ray,Florida,Associate,Non-Binary,43,Yes,2,11/13/23,10/31/24,167.61,273
CUST10337,William Cohen,Illinois,PhD,Non-Binary,20,No,0,8/14/21,10/8/21,544.58,1392
CUST10572,Kristen Reynolds,Colorado,Master,Male,52,No,2,5/19/24,10/17/24,202.33,287
CUST10703,Gregory Perry,New York,High School,Non-Binary,55,No,2,1/21/22,4/22/24,229.75,465
CUST10024,Corey Shelton,Washington,Bachelor,Female,19,Yes,0,12/20/21,6/29/23,230.98,763
CUST10165,Ashley Kim,Illinois,Master,Non-Binary,32,Yes,0,9/25/21,8/1/23,423.42,730
CUST10565,Matthew Stone,Washington,High School,Female,59,Yes,3,1/12/23,6/22/24,296.51,404
CUST10877,David Vazquez,Arizona,Master,Male,26,Yes,1,10/15/22,9/17/24,246.11,317
CUST10040,Natalie Gonzales DDS,California,Associate,Non-Binary,78,Yes,0,9/20/21,12/9/23,140.45,600
CUST10634,Jane Rocha,Ohio,Associate,Female,26,No,2,3/24/23,5/15/25,213.93,77
CUST10264,Gabriel Garrison,Colorado,PhD,Non-Binary,45,Yes,1,8/8/20,7/7/21,268.81,1485
CUST10154,Margaret Espinoza,Washington,PhD,Female,61,Yes,1,2/16/21,10/8/22,227.67,1027
CUST10219,Karen Johns,Texas,High School,Female,28,Yes,1,12/6/21,11/13/22,411.86,991
CUST10850,Elizabeth Edwards,Colorado,Bachelor,Male,34,Yes,1,1/29/22,4/15/25,94.82,107
CUST10969,Victor Johnson,Texas,PhD,Non-Binary,56,Yes,4,3/11/22,6/14/25,434.98,47
CUST10881,Charles Roach,Illinois,Master,Non-Binary,63,Yes,2,1/24/24,4/9/24,274.64,478
CUST10043,Timothy Contreras,Colorado,PhD,Non-Binary,23,No,1,11/8/23,8/26/24,277.5,339
CUST10263,Rodney James,Ohio,High School,Non-Binary,61,No,0,11/20/23,5/5/25,151.75,87
CUST10072,Scott Williams,Florida,Bachelor,Male,54,No,0,3/18/22,12/30/24,813.86,213
CUST10013,Jennifer Ritter,Florida,PhD,Non-Binary,73,Yes,4,2/6/24,12/21/24,140.29,222
CUST10744,Robert Kelly,Florida,Associate,Non-Binary,78,Yes,2,9/24/23,6/9/25,288.04,52
CUST10010,Joseph Reed,Florida,High School,Female,29,No,0,9/1/20,9/28/20,214.26,1767
CUST10900,Larry Long,Ohio,Associate,Male,41,No,0,9/2/23,10/30/23,173.79,640
CUST10561,Joseph Krueger,Florida,Associate,Female,24,Yes,0,6/30/22,1/16/23,291.24,927
CUST10814,Kristin Beard,Texas,Master,Non-Binary,47,Yes,2,1/8/22,5/22/24,466.92,435
CUST10512,Sean Butler,Illinois,Bachelor,Male,73,Yes,3,2/10/22,8/14/23,293.77,717
CUST10294,Connor Young,New York,High School,Male,66,Yes,1,6/1/21,3/17/25,375.78,136
CUST10263,Rodney James,Ohio,High School,Non-Binary,61,No,0,11/20/23,7/18/24,658.88,378
CUST10539,Richard Price,Texas,Associate,Female,19,Yes,2,1/4/21,8/7/23,205.62,724
CUST10560,April Richardson,Florida,Master,Female,28,No,0,9/12/21,3/9/23,205.07,875
CUST10664,Kathleen Bailey,California,High School,Male,25,No,2,12/6/22,3/3/25,286.78,150
CUST10995,Patrick Harris,California,Associate,Male,56,No,1,4/13/23,6/23/24,1070.16,403
CUST10344,Jennifer Garcia,Washington,High School,Male,74,Yes,1,11/22/20,5/20/24,560.81,437
CUST10233,Mark Macdonald,Texas,Bachelor,Male,45,No,0,7/6/21,7/16/22,424.39,1111
CUST10628,Joseph Mcbride,Ohio,Master,Non-Binary,66,Yes,3,1/27/24,5/31/25,526.4,61
CUST10617,Dr. Stacy Cervantes,California,Master,Male,54,No,3,4/18/24,6/22/25,290.16,39
CUST10992,Sheila Gonzales,Arizona,Associate,Female,48,Yes,1,7/7/22,9/29/23,242.64,671
CUST10077,James Chang,Georgia,Associate,Non-Binary,76,Yes,2,10/10/22,3/28/24,164.7,490
CUST10858,Lisa Wong,Arizona,Master,Female,75,Yes,2,2/19/21,9/28/23,163.69,672
CUST10259,Nicholas Carter,Texas,High School,Non-Binary,32,Yes,3,3/31/23,9/1/24,408.33,333
CUST10856,Julie Henry,Georgia,High School,Female,25,No,2,12/3/23,12/25/24,871.09,218
CUST10690,Leah Moore,Arizona,Bachelor,Non-Binary,24,Yes,1,7/24/21,8/18/21,125.48,1443
CUST10987,Victoria Wolf,Ohio,PhD,Male,22,Yes,4,4/7/24,3/28/25,240.94,125
CUST10495,Andrew Hogan,Florida,High School,Non-Binary,49,No,3,3/10/22,1/22/23,351.08,921
CUST10143,Catherine Church,Georgia,PhD,Non-Binary,74,No,2,9/12/23,2/2/24,211.11,545
CUST10512,Sean Butler,Illinois,Bachelor,Male,73,Yes,3,2/10/22,2/10/24,450.95,537
CUST10952,Courtney Jimenez,California,Associate,Non-Binary,76,No,4,5/30/24,6/8/25,110.42,53
CUST10508,Stacy Mckenzie,Texas,Bachelor,Non-Binary,46,No,0,8/5/21,3/24/23,188.92,860
CUST10430,Sandra King,Texas,Bachelor,Non-Binary,46,No,0,10/24/21,4/25/25,53.83,97
CUST10764,Cassie Morgan,Florida,Bachelor,Non-Binary,67,Yes,1,7/14/24,1/31/25,96.91,181
CUST10522,Sean Williams,New York,Associate,Non-Binary,73,No,1,7/21/23,8/14/24,124.23,351
CUST10650,Phillip Taylor,Ohio,PhD,Non-Binary,70,Yes,1,12/13/23,10/21/24,355.65,283
CUST10948,Patricia Koch,Texas,PhD,Male,28,Yes,2,1/7/21,12/18/23,259.18,591
CUST10893,Jeff Miller,California,High School,Male,26,Yes,3,9/11/22,9/26/22,775.52,1039
CUST10685,Shelley Thomas,Arizona,PhD,Female,58,No,2,4/22/24,8/22/24,636.14,343
CUST10519,Angela Smith,Georgia,Associate,Male,25,No,0,9/23/23,9/26/24,219.42,308
CUST10378,Molly Campbell,California,PhD,Female,27,Yes,1,8/1/21,4/26/23,505.86,827
CUST10273,Ashley Keller,Georgia,PhD,Non-Binary,46,No,0,1/27/23,11/27/23,102.89,612
CUST10258,Gregory Baker,Colorado,PhD,Female,73,Yes,1,2/9/23,6/21/23,286.13,771
CUST10638,Douglas Moore,Arizona,Master,Female,80,No,0,2/19/22,5/23/24,86.17,434
CUST10872,Paige Rubio,Georgia,Associate,Male,51,No,0,10/19/23,11/20/24,461.41,253
CUST10942,Christie Rodriguez,Washington,PhD,Female,66,No,1,1/23/23,10/12/23,508.01,658
CUST10808,Mr. Dillon Gross,Washington,Bachelor,Female,45,No,0,11/12/21,3/5/22,451.29,1244
CUST10530,Dana Smith,New York,High School,Female,41,Yes,2,1/12/24,8/3/24,156.6,362
CUST10461,David Cook,Georgia,PhD,Female,74,Yes,0,7/27/21,6/12/22,339.79,1145
CUST10476,Brad Jones,Illinois,Bachelor,Male,56,No,0,1/21/24,11/30/24,203.69,243
CUST10060,Nathaniel Price,California,Master,Female,47,No,2,12/14/22,5/8/25,281.99,84
CUST10370,Brandi Black,California,High School,Female,42,Yes,1,5/31/23,6/11/25,134.51,50
CUST10275,Gavin Martinez,Colorado,Associate,Non-Binary,22,Yes,2,8/4/21,1/26/22,186.94,1282
CUST10107,Shelley Mcdowell,Florida,High School,Male,61,No,0,8/17/20,4/26/21,49.33,1557
CUST10226,Darren Bishop,Ohio,Associate,Male,64,Yes,1,1/9/22,7/20/25,390.94,11
CUST10794,Whitney Nichols,Georgia,Bachelor,Female,43,No,1,3/7/21,8/13/22,493.47,1083
CUST10245,Jennifer Luna,Georgia,Bachelor,Male,42,Yes,4,7/18/21,5/10/25,483.15,82
CUST10092,Melissa Lee,Illinois,Bachelor,Non-Binary,24,Yes,1,10/17/20,1/19/22,366.72,1289
CUST10435,Ralph Brown,Florida,Bachelor,Female,37,Yes,2,11/18/20,2/21/25,279.84,160
CUST10733,Jean Reed,Florida,Associate,Male,68,Yes,4,7/27/23,8/18/24,151.6,347
CUST10004,Randy Richardson,Ohio,Associate,Non-Binary,68,No,1,8/1/22,12/21/22,205.98,953
CUST10599,Laura Charles,Arizona,Associate,Male,20,No,2,8/30/22,10/12/23,146.04,658
CUST10977,Charles Harris,Ohio,Associate,Female,31,Yes,4,3/12/21,5/5/25,154.32,87
CUST10318,Matthew Ruiz,Washington,Associate,Female,31,Yes,1,8/9/21,3/15/22,525.33,1234
CUST10117,Jeffrey Miles,Arizona,High School,Male,21,Yes,2,9/28/20,7/8/24,191.65,388
CUST10854,Brittany Fox,New York,Master,Male,74,Yes,0,4/12/23,5/22/24,374.26,435
CUST10673,Michael Wilson,Georgia,PhD,Non-Binary,78,Yes,3,3/23/21,3/18/22,38.93,1231
CUST10341,Joseph Cox,Florida,Master,Male,35,No,3,4/13/23,7/23/23,101.18,739
CUST10324,Stephanie Austin,Arizona,High School,Non-Binary,70,No,1,10/24/20,1/31/24,273.01,547
CUST10131,Daniel Park,New York,PhD,Non-Binary,39,Yes,3,10/29/22,1/31/24,279.37,547
CUST10992,Sheila Gonzales,Arizona,Associate,Female,48,Yes,1,7/7/22,10/24/23,671.59,646
CUST10504,Neil Wilson,Colorado,Bachelor,Female,29,Yes,2,12/17/20,3/4/21,273.33,1610
CUST10535,Teresa Garcia,Georgia,High School,Female,28,No,0,5/15/24,7/19/24,128.6,377
CUST10489,Tony Thomas,Colorado,Bachelor,Female,77,No,0,3/11/21,4/27/24,147.72,460
CUST10231,Carrie Williams,Ohio,PhD,Male,28,No,1,10/8/20,10/20/22,895.04,1015
CUST10396,Jessica Wang,Florida,PhD,Male,29,No,2,3/29/21,12/7/23,250.58,602
CUST10693,Sarah Snyder,California,Master,Non-Binary,29,Yes,3,7/4/21,3/22/25,576.04,131
CUST10162,Mark Erickson,Texas,Master,Female,43,Yes,2,12/6/23,4/16/24,30.39,471
CUST10375,Renee Simpson,Georgia,PhD,Non-Binary,29,Yes,1,6/20/24,9/22/24,196.31,312
CUST10191,Dr. Katie Lamb,Ohio,High School,Non-Binary,32,Yes,2,12/22/20,1/15/23,247.74,928
CUST10511,Tiffany Hayes,Colorado,Associate,Non-Binary,34,No,0,4/26/22,12/15/22,124.06,959
CUST10923,Justin Drake,Colorado,PhD,Female,25,Yes,2,12/25/22,8/13/24,595.63,352
CUST10416,Robin Baker,California,Associate,Female,40,Yes,1,7/10/23,3/4/25,292.85,149
CUST10152,Catherine Santiago,New York,Master,Female,75,No,1,5/10/21,7/18/25,105.61,13
CUST10836,Brandon Evans,Georgia,High School,Non-Binary,21,Yes,1,3/18/23,6/28/24,261.11,398
CUST10997,Cameron Potts,New York,High School,Male,57,Yes,0,4/22/23,7/9/23,131.18,753
CUST10542,Catherine Haynes,Texas,PhD,Female,18,No,0,10/17/23,5/6/24,55.59,451
CUST10830,Kenneth Frost,New York,Master,Female,32,Yes,1,4/17/24,4/8/25,601.05,114
CUST10250,Alicia Higgins,Texas,Master,Female,74,Yes,1,10/15/23,3/30/25,355.83,123
CUST10778,Jillian Bauer PhD,Texas,PhD,Non-Binary,57,Yes,4,5/20/23,4/9/24,112.4,478
CUST10145,Miranda Velazquez,Ohio,Master,Non-Binary,47,Yes,0,5/2/24,10/27/24,306.44,277
CUST10076,Roberto Lewis,Colorado,Bachelor,Female,79,No,1,2/11/23,12/23/23,380.78,586
CUST10369,Matthew Coleman,New York,Associate,Female,73,Yes,1,7/26/24,4/29/25,714.16,93
CUST10538,Lindsay Jones,Arizona,PhD,Male,23,Yes,0,3/19/21,10/5/21,985.83,1395
CUST10411,Whitney Lucas,Colorado,Associate,Non-Binary,39,No,2,9/4/22,9/25/22,1250.51,1040
CUST10135,Deanna Payne,Ohio,Associate,Female,51,Yes,0,11/11/23,4/28/25,317.43,94
CUST10001,Anthony Gordon,Washington,Associate,Non-Binary,32,No,1,2/20/23,4/1/23,205.98,852
CUST10494,Christopher Golden,Texas,PhD,Male,35,No,2,11/19/20,3/7/22,56.19,1242
CUST10617,Dr. Stacy Cervantes,California,Master,Male,54,No,3,4/18/24,7/30/24,1161.76,366
CUST10388,Ronald Ramirez,Illinois,High School,Male,50,No,2,5/24/22,8/26/23,311.95,705
CUST10670,Logan Cohen,Illinois,Bachelor,Non-Binary,75,No,1,3/10/24,12/13/24,333.1,230
CUST10524,Cassie Ray,California,Bachelor,Non-Binary,46,No,0,6/25/24,8/8/24,395.94,357
CUST10943,Olivia Morgan,Colorado,Master,Non-Binary,18,Yes,0,7/2/24,3/28/25,306.89,125
CUST10224,Jacob Yates,Washington,Master,Non-Binary,60,No,0,3/30/23,6/8/24,1166.62,418
CUST10566,Renee Reed,Florida,Associate,Female,54,No,1,9/18/23,6/19/24,271.92,407
CUST10639,Mike Crawford,Colorado,PhD,Male,42,Yes,1,7/2/24,1/11/25,613.63,201
CUST10294,Connor Young,New York,High School,Male,66,Yes,1,6/1/21,9/17/23,61.65,683
CUST10439,Mrs. Traci Hernandez,Georgia,Master,Male,77,Yes,2,10/17/23,8/11/24,462.42,354
CUST10650,Phillip Taylor,Ohio,PhD,Non-Binary,70,Yes,1,12/13/23,12/1/24,169.19,242
CUST10133,Brett Holloway,Washington,PhD,Non-Binary,49,Yes,4,3/16/22,11/22/23,72.97,617
CUST10947,Teresa Valdez,Washington,Master,Male,39,No,0,3/29/22,9/11/23,137.35,689
CUST10565,Matthew Stone,Washington,High School,Female,59,Yes,3,1/12/23,6/6/23,354.03,786
CUST10128,Zachary Gonzalez,California,Associate,Female,48,No,1,10/25/23,2/11/24,1030.4,536
CUST10294,Connor Young,New York,High School,Male,66,Yes,1,6/1/21,9/23/21,263.22,1407
CUST10970,Francisco Alvarez,New York,High School,Male,36,Yes,2,11/1/21,2/16/23,262.96,896
CUST10655,Tammy Stevens,Illinois,PhD,Female,80,No,0,3/10/22,11/17/22,599.33,987
CUST10702,Nathan Brown,Ohio,Master,Non-Binary,18,Yes,1,1/21/24,5/23/25,261.92,69
CUST10067,Peter Brooks,Illinois,Associate,Non-Binary,26,No,1,8/29/21,6/30/23,122,762
CUST10755,Alexander Martinez,Texas,Bachelor,Non-Binary,23,Yes,1,4/15/22,8/24/23,593.99,707
CUST10887,Jason James,Georgia,PhD,Female,66,No,0,6/28/22,8/11/22,199.48,1085
CUST10193,Willie Riley,Texas,PhD,Non-Binary,46,Yes,1,8/19/23,2/26/24,233.88,521
CUST10584,Jennifer Bryan,Ohio,PhD,Male,62,No,1,11/6/21,4/27/25,104.36,95
CUST10423,Danielle Miller,Arizona,PhD,Female,51,No,0,5/31/23,9/17/24,183.54,317
CUST10563,Jim Johnson PhD,Illinois,Associate,Male,44,No,2,12/27/21,12/24/22,26.34,950
CUST10487,Theresa Crawford,Georgia,PhD,Male,18,Yes,1,11/4/23,3/16/24,307.83,502
CUST10106,Kenneth Martinez Jr.,Arizona,High School,Male,73,No,1,5/29/24,6/16/24,24.3,410
CUST10582,Adrian Henry,Texas,Master,Non-Binary,26,No,2,12/14/21,12/10/24,131.84,233
CUST10353,Michelle Goodwin,Ohio,PhD,Male,76,No,3,6/3/22,10/31/22,115.93,1004
CUST10117,Jeffrey Miles,Arizona,High School,Male,21,Yes,2,9/28/20,6/6/21,386.1,1516
CUST10716,John Lopez,Georgia,High School,Non-Binary,79,No,0,12/29/20,12/23/23,538.89,586
CUST10722,Jerry Castaneda,California,Associate,Female,29,No,1,8/24/23,8/24/23,153.96,707
CUST10939,Brian Carson,Georgia,PhD,Female,22,No,3,7/28/21,1/23/24,539.07,555
CUST10645,Scott Daniels,Ohio,Bachelor,Female,41,Yes,2,5/24/23,4/12/24,458.73,475
CUST10578,Robert Smith,California,Master,Male,74,No,0,12/17/22,4/1/24,622.03,486
CUST10226,Darren Bishop,Ohio,Associate,Male,64,Yes,1,1/9/22,3/12/22,1384.21,1237
CUST10611,John Walsh,New York,Master,Male,74,No,2,5/15/21,1/28/23,656.42,915
CUST10247,Lawrence Garcia,New York,Bachelor,Male,72,No,1,12/31/21,6/1/25,167.54,60
CUST10637,Emily Schneider,Florida,Associate,Non-Binary,68,No,1,3/1/22,4/16/22,902.93,1202
CUST10191,Dr. Katie Lamb,Ohio,High School,Non-Binary,32,Yes,2,12/22/20,1/9/24,389.49,569
CUST10024,Corey Shelton,Washington,Bachelor,Female,19,Yes,0,12/20/21,7/22/23,131.95,740
CUST10723,Ann Brown,New York,High School,Non-Binary,66,Yes,2,4/20/24,8/2/24,471.9,363
CUST10819,Philip Wilcox,Florida,Master,Male,39,Yes,2,10/17/23,1/27/24,195.35,551
CUST10741,Dr. Erica Perez,California,Master,Male,73,No,0,3/19/22,5/13/23,144.54,810
CUST10714,Bradley Williams,Georgia,Associate,Male,75,No,1,5/10/23,6/11/23,62.42,781
CUST10406,Kimberly Huynh,California,Bachelor,Male,52,Yes,4,8/24/21,3/4/25,32.75,149
CUST10663,Jacob Morrison,California,PhD,Male,19,Yes,1,12/12/20,12/17/20,1221.82,1687
CUST10367,Daniel Thompson,Illinois,High School,Male,38,No,3,3/26/23,2/25/24,249.68,522
CUST10935,Scott Wood MD,California,High School,Male,78,No,0,2/5/23,11/16/24,49.25,257
CUST10745,Robert Mosley,Washington,PhD,Female,20,No,1,8/9/20,7/6/25,316.9,25
CUST10073,Anthony Smith,California,High School,Female,20,Yes,0,2/9/21,8/27/24,368.99,338
CUST10174,Michael Velazquez,Texas,Bachelor,Non-Binary,40,No,2,10/23/22,6/4/25,76.06,57
CUST10285,Miranda Stone,Arizona,Associate,Female,45,No,2,9/9/23,7/31/24,811.28,365
CUST10506,Nicholas Hurley,Arizona,Associate,Non-Binary,78,Yes,0,3/19/22,7/18/24,494.18,378
CUST10706,Ronald Becker,California,PhD,Non-Binary,22,No,2,3/8/24,9/26/24,266.73,308
CUST10199,David Nguyen,Colorado,Associate,Female,70,Yes,1,9/10/23,11/2/23,101.2,637
CUST10863,Sara Tanner,Texas,Bachelor,Female,64,Yes,2,3/8/24,11/17/24,950.17,256
CUST10338,Charles Davis,Arizona,Master,Female,50,Yes,3,7/14/23,5/11/25,190.1,81
CUST10406,Kimberly Huynh,California,Bachelor,Male,52,Yes,4,8/24/21,12/18/24,495.21,225
CUST10292,William Jennings,Ohio,High School,Non-Binary,48,No,4,4/18/22,4/9/23,98.32,844
CUST10219,Karen Johns,Texas,High School,Female,28,Yes,1,12/6/21,12/15/21,198.42,1324
CUST10179,Michael King,California,Bachelor,Female,65,No,2,7/6/24,12/19/24,250.77,224
CUST10078,Elizabeth Hall,California,Master,Male,51,No,2,4/24/24,7/2/24,91.4,394
CUST10953,Bobby Reed,Colorado,PhD,Female,38,No,0,10/19/21,7/2/25,94.55,29
CUST10322,Sheila Holmes,New York,Bachelor,Female,18,Yes,0,12/26/21,1/27/22,256.06,1281
CUST10114,Melissa Hall,Washington,Master,Non-Binary,25,Yes,0,2/13/22,1/5/23,386.89,938
CUST10996,Cody Harper,New York,High School,Female,62,No,2,2/2/22,11/11/24,231.65,262
CUST10835,Riley Torres,New York,PhD,Non-Binary,49,Yes,1,11/28/20,12/4/23,128.21,605
CUST10150,Mary Keller,Arizona,Bachelor,Female,74,Yes,1,4/1/21,7/9/22,154.48,1118
CUST10981,Olivia Smith,Arizona,Associate,Male,25,Yes,1,3/20/24,6/16/25,216.65,45
CUST10736,Stephanie Miller,Washington,Master,Non-Binary,50,No,2,7/26/23,12/25/23,526.3,584
CUST10011,Ian Baker,Florida,Master,Non-Binary,64,No,3,1/23/24,3/26/25,596.34,127
CUST10204,Jacob Perkins,Colorado,Bachelor,Male,47,Yes,3,4/26/23,1/11/25,539.34,201
CUST10885,Cody Pierce,New York,Bachelor,Male,36,Yes,1,3/28/23,7/11/24,969.42,385
CUST10370,Brandi Black,California,High School,Female,42,Yes,1,5/31/23,6/7/25,306.68,54
CUST10895,William Baker,Arizona,High School,Female,63,Yes,1,8/30/22,3/25/23,353.43,859
CUST10929,John Brown,Arizona,PhD,Non-Binary,31,Yes,0,8/6/23,2/16/25,231.53,165
CUST10796,Sarah Larsen,Ohio,Bachelor,Female,74,Yes,1,5/17/24,5/21/25,338.87,71
CUST10625,Jonathan Fernandez II,Ohio,Master,Male,72,No,3,10/24/21,1/12/24,224.05,566
CUST10700,Robert Rodgers,Arizona,High School,Female,34,Yes,0,6/13/24,6/24/24,110.56,402
CUST10762,Shannon Ross,Texas,Associate,Non-Binary,75,No,4,3/22/23,1/20/24,300.38,558
CUST10217,Sara Patton MD,Georgia,Master,Male,49,Yes,3,7/28/21,7/8/22,276.27,1119
CUST10684,David Roy,Illinois,High School,Male,27,No,0,9/22/21,2/1/22,259.88,1276
CUST10434,Megan Hughes,Ohio,PhD,Male,24,Yes,2,10/5/23,9/8/24,276.83,326
CUST10746,Tonya Gross,Texas,PhD,Male,30,Yes,1,9/6/21,3/13/23,225.02,871
CUST10694,Lauren Williams,Ohio,PhD,Non-Binary,29,Yes,1,6/18/23,11/1/23,125.92,638
CUST10389,Sean Smith,California,High School,Male,59,No,0,8/10/22,11/20/24,584.94,253
CUST10101,Melissa Flores,Georgia,Master,Non-Binary,78,No,2,1/6/23,9/30/24,325.39,304
CUST10528,Mr. Gary Graham DDS,Georgia,Master,Male,35,Yes,0,3/4/24,3/4/24,374.93,514
CUST10274,Tracy Tate,Illinois,Master,Female,51,Yes,0,7/5/23,11/27/24,328.33,246
CUST10978,Kenneth Vang,Texas,Master,Non-Binary,75,No,0,5/8/21,2/10/25,446.96,171
CUST10936,Shannon Guzman,New York,Bachelor,Male,43,Yes,3,12/5/20,10/30/23,421.24,640
CUST10069,Patricia Santana,California,PhD,Male,70,No,0,7/11/22,6/21/25,339.95,40
CUST10845,Jennifer Khan,Washington,PhD,Female,78,Yes,1,10/27/23,6/21/25,227.08,40
CUST10779,Tiffany Clements,Arizona,Master,Male,71,No,1,7/23/21,6/17/25,836.64,44
CUST10484,Jason Richardson,Texas,PhD,Female,52,Yes,1,2/6/22,10/26/22,294.24,1009
CUST10660,Erin Pham,California,Master,Female,26,No,2,2/11/24,4/4/24,257.09,483
CUST10160,Donald Jones,Illinois,PhD,Female,74,No,0,8/15/20,11/20/23,414.23,619
CUST10775,Luis Huffman,Ohio,Master,Non-Binary,39,No,4,9/3/23,9/12/23,991.63,688
CUST10517,Jonathan Cunningham PhD,Ohio,Master,Non-Binary,54,No,2,2/2/21,8/9/23,389.03,722
CUST10035,Christina Lambert,Illinois,PhD,Non-Binary,25,Yes,4,1/29/24,3/25/25,236.09,128
CUST10767,Miranda Brown,Georgia,PhD,Non-Binary,78,No,0,4/3/21,8/27/21,200.64,1434
CUST10694,Lauren Williams,Ohio,PhD,Non-Binary,29,Yes,1,6/18/23,11/10/23,212.89,629
CUST10941,Natasha Walker,California,Associate,Non-Binary,40,Yes,1,6/6/24,12/17/24,165.35,226
CUST10195,Barbara Hernandez,Georgia,High School,Female,39,No,1,12/23/23,7/8/24,788.73,388
CUST10269,Elizabeth Salazar,Colorado,High School,Female,55,Yes,0,3/17/21,7/1/25,373.51,30
CUST10257,Mary Wilkins,Washington,Associate,Non-Binary,41,No,0,8/1/22,6/13/24,476.98,413
CUST10103,Brooke Hendricks,Texas,Master,Male,27,Yes,0,8/12/23,4/6/25,35.96,116
CUST10336,Garrett Sanders,Florida,Master,Non-Binary,69,No,3,10/17/21,6/1/25,392.54,60
CUST10185,Randy Buchanan,Texas,Associate,Female,70,No,3,9/3/22,6/21/23,465.06,771
CUST10309,Autumn Reed,Georgia,PhD,Male,41,Yes,3,10/18/20,9/14/23,457.09,686
CUST10902,Matthew Knox,Florida,High School,Male,32,Yes,0,7/27/24,5/11/25,210.75,81
CUST10280,Gina May,Florida,Master,Female,36,Yes,0,7/23/24,12/4/24,325.55,239
CUST10903,Catherine Bautista,Arizona,Bachelor,Male,59,No,0,11/6/21,5/25/22,458.52,1163
CUST10942,Christie Rodriguez,Washington,PhD,Female,66,No,1,1/23/23,8/3/23,507.35,728
CUST10751,Bonnie Buchanan,New York,Master,Male,26,No,1,12/20/20,5/9/21,252.81,1544
CUST10339,Denise Thompson,Colorado,Associate,Non-Binary,68,No,3,5/15/22,1/18/23,508.22,925
CUST10634,Jane Rocha,Ohio,Associate,Female,26,No,2,3/24/23,7/9/25,104.17,22
CUST10969,Victor Johnson,Texas,PhD,Non-Binary,56,Yes,4,3/11/22,2/27/23,674.17,885
CUST10100,Timothy Cook,Georgia,High School,Female,39,Yes,1,7/28/24,3/18/25,761.5,135
CUST10109,Thomas Gilbert,Florida,Master,Non-Binary,51,Yes,3,3/12/23,8/15/24,274.63,350
CUST10125,Erik Campbell,Arizona,PhD,Non-Binary,64,Yes,1,12/31/22,9/11/24,710.23,323
CUST10680,Samantha Johnson,Texas,PhD,Male,80,Yes,0,10/5/22,9/7/24,240.02,327
CUST10150,Mary Keller,Arizona,Bachelor,Female,74,Yes,1,4/1/21,2/26/24,710.08,521
CUST10421,Kimberly Matthews,California,Bachelor,Male,60,Yes,1,7/17/21,7/8/24,452.92,388
CUST10019,Lisa Murray,New York,Bachelor,Non-Binary,70,No,0,4/16/23,8/7/23,291.13,724
CUST10304,Adrian Gallagher,Washington,Master,Non-Binary,58,No,2,10/30/23,2/26/24,342.58,521
